"MovieID"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.Noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.Fi"	"Thriller"	"War"	"Western"	"Title"	"Year"
234	0	0	0	0	11.098	0	0	0	0	0	0	0	0	0	0	0	0	0	"Exit to Eden (1994)"	1994
235	0	0	0	0	25.258	0	0	25.258	0	0	0	0	0	0	0	0	0	0	"Ed Wood (1994)"	1994
236	0	0	0	0	19.12	0	0	0	0	0	0	0	0	19.12	0	0	0	0	"French Kiss (1995)"	1995
237	0	0	0	0	16.497	0	0	0	0	0	0	0	0	16.497	0	0	0	0	"Forget Paris (1995)"	1995
238	0	9.746	0	9.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Far From Home: The Adventures of Yellow Dog (1995)"	1995
239	0	0	14.731	14.731	14.731	0	0	0	0	0	0	0	0	14.731	0	0	0	0	"Goofy Movie, A (1995)"	1995
240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.321	0	0	"Hideaway (1995)"	1995
241	0	0	0	11.145	0	0	0	11.145	0	0	0	0	0	0	0	0	0	0	"Fluke (1995)"	1995
242	0	0	0	0	0	0	0	15.337	0	0	0	15.337	0	0	0	0	0	0	"Farinelli: il castrato (1994)"	1994
243	0	0	0	0	4.836	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gordy (1995)"	1995
244	0	0	4.376	4.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gumby: The Movie (1995)"	1995
245	0	0	0	0	0	7.194	0	7.194	0	0	0	0	0	0	0	0	0	0	"Glass Shield, The (1994)"	1994
246	0	0	0	0	0	0	27.538	0	0	0	0	0	0	0	0	0	0	0	"Hoop Dreams (1994)"	1994
247	0	0	0	0	0	0	0	23.845	23.845	0	0	0	0	23.845	0	23.845	0	0	"Heavenly Creatures (1994)"	1994
248	0	0	0	0	14.352	0	0	0	0	0	0	0	0	0	0	0	0	0	"Houseguest (1994)"	1994
249	0	0	0	0	0	0	0	20.919	0	0	0	0	0	20.919	0	0	0	0	"Immortal Beloved (1994)"	1994
250	0	0	0	8.843	8.843	0	0	0	0	0	0	0	0	0	0	0	0	0	"Heavyweights (1994)"	1994
251	9.473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Hunted, The (1995)"	1995
252	0	0	0	0	19.309	0	0	0	0	0	0	0	0	19.309	0	0	0	0	"I.Q. (1994)"	1994
253	0	0	0	0	0	0	0	23.272	0	0	23.272	0	0	0	0	0	0	0	"Interview with the Vampire (1994)"	1994
254	0	0	0	0	0	0	0	11.201	0	0	0	0	0	0	0	0	0	0	"Jefferson in Paris (1995)"	1995
255	0	0	0	0	8.636	0	0	0	0	0	0	0	0	0	0	0	0	0	"Jerky Boys, The (1994)"	1994
256	0	0	0	0	14.273	0	0	0	0	0	0	0	0	0	14.273	0	0	0	"Junior (1994)"	1994
257	0	0	0	0	0	0	0	0	0	0	0	0	15.288	0	0	15.288	0	0	"Just Cause (1995)"	1995
258	0	12.047	0	12.047	12.047	0	0	0	12.047	0	0	0	0	12.047	0	0	0	0	"Kid in King Arthur's Court, A (1995)"	1995
259	0	0	0	0	0	13.149	0	13.149	0	0	0	0	0	0	0	13.149	0	0	"Kiss of Death (1995)"	1995
260	35.645	35.645	0	0	0	0	0	0	35.645	0	0	0	0	0	35.645	0	0	0	"Star Wars: Episode IV - A New Hope (1977)"	1977
261	0	0	0	0	0	0	0	20.624	0	0	0	0	0	0	0	0	0	0	"Little Women (1994)"	1994
262	0	0	0	19.929	0	0	0	19.929	0	0	0	0	0	0	0	0	0	0	"Little Princess, A (1995)"	1995
263	0	0	0	0	0	0	0	12.852	0	0	0	0	0	0	0	0	0	0	"Ladybird Ladybird (1994)"	1994
264	0	0	0	0	0	0	0	5.149	0	0	0	0	0	0	0	0	0	0	"Enfer, L' (1994)"	1994
265	0	0	0	0	0	0	0	26.151	0	0	0	0	0	26.151	0	0	0	0	"Like Water for Chocolate (Como agua para chocolate) (1992)"	1992
266	0	0	0	0	0	0	0	22.468	0	0	0	0	0	22.468	0	0	22.468	22.468	"Legends of the Fall (1994)"	1994
267	0	0	0	0	13.487	0	0	0	0	0	0	0	0	0	0	0	0	0	"Major Payne (1994)"	1994
268	0	0	0	0	0	0	0	13.443	0	0	0	0	0	0	0	0	0	0	"Little Odessa (1994)"	1994
269	0	0	0	0	0	0	0	14.133	0	0	0	0	0	0	0	0	0	0	"My Crazy Life (Mi vida loca) (1993)"	1993
270	0	0	0	0	0	0	0	13.273	0	0	0	0	0	13.273	0	0	0	0	"Love Affair (1994)"	1994
271	0	0	0	0	0	0	0	13.021	0	0	0	0	0	0	0	0	0	0	"Losing Isaiah (1995)"	1995
272	0	0	0	0	0	0	0	22.162	0	0	0	0	0	0	0	0	0	0	"Madness of King George, The (1994)"	1994
273	0	0	0	0	0	0	0	15.93	0	0	15.93	0	0	0	0	0	0	0	"Mary Shelley's Frankenstein (1994)"	1994
274	0	0	0	0	7.548	0	0	0	0	0	0	0	0	0	0	0	0	0	"Man of the House (1995)"	1995
275	0	0	0	0	11.122	0	0	0	0	0	0	0	0	0	0	0	0	0	"Mixed Nuts (1994)"	1994
276	0	0	0	0	14.62	0	0	0	0	0	0	0	0	14.62	0	0	0	0	"Milk Money (1994)"	1994
277	0	0	0	0	0	0	0	16.343	0	0	0	0	0	0	0	0	0	0	"Miracle on 34th Street (1994)"	1994
278	0	0	0	0	10.145	0	0	0	0	0	0	0	0	0	0	0	0	0	"Miami Rhapsody (1995)"	1995
279	0	0	0	0	0	0	0	14.232	0	0	0	0	0	0	0	0	0	0	"My Family (1995)"	1995
280	0	0	0	0	0	0	0	19.13	0	0	0	0	0	0	0	19.13	0	0	"Murder in the First (1995)"	1995
281	0	0	0	0	0	0	0	19.885	0	0	0	0	0	0	0	0	0	0	"Nobody's Fool (1994)"	1994
282	0	0	0	0	0	0	0	17.311	0	0	0	0	0	0	0	0	0	0	"Nell (1994)"	1994
283	0	0	0	0	0	8.67	0	8.67	0	0	0	0	0	0	0	0	0	0	"New Jersey Drive (1995)"	1995
284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"New York Cop (1996)"	1996
285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Beyond Bedlam (1993)"	1993
286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Nemesis 2: Nebula (1995)"	1995
287	0	0	0	0	8.846	0	0	0	0	0	0	0	0	8.846	0	0	0	0	"Nina Takes a Lover (1994)"	1994
288	20.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.596	0	0	"Natural Born Killers (1994)"	1994
289	0	0	0	0	16.921	0	0	0	0	0	0	0	0	16.921	0	0	0	0	"Only You (1994)"	1994
290	0	0	0	0	0	20.071	0	20.071	0	0	0	0	0	0	0	0	0	0	"Once Were Warriors (1994)"	1994
291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.547	0	0	"Poison Ivy II (1995)"	1995
292	21.566	0	0	0	0	0	0	21.566	0	0	0	0	0	0	0	21.566	0	0	"Outbreak (1995)"	1995
293	0	0	0	0	0	28.036	0	28.036	0	0	0	0	0	28.036	0	28.036	0	0	"Professional, The (a.k.a. Leon: The Professional) (1994)"	1994
294	0	0	0	0	11.569	0	0	0	0	0	0	0	0	11.569	0	0	0	0	"Perez Family, The (1995)"	1995
295	0	0	0	0	9.29	0	0	0	0	0	0	0	0	9.29	0	0	0	0	"Pyromaniac's Love Story, A (1995)"	1995
296	0	0	0	0	0	32.868	0	32.868	0	0	0	0	0	0	0	0	0	0	"Pulp Fiction (1994)"	1994
297	0	0	0	0	0	0	0	10.353	0	0	0	0	0	0	0	0	0	0	"Panther (1995)"	1995
298	0	0	0	0	12.267	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pushing Hands (1992)"	1992
299	0	0	0	0	0	0	0	18.184	0	0	0	0	0	0	0	0	0	0	"Priest (1994)"	1994
300	0	0	0	0	0	0	0	24.652	0	0	0	0	0	0	0	0	0	0	"Quiz Show (1994)"	1994
301	0	0	0	0	0	0	0	12.419	0	0	0	0	0	12.419	0	0	0	0	"Picture Bride (1995)"	1995
302	0	0	0	0	0	0	0	16.988	0	0	0	0	0	16.988	0	0	0	0	"Queen Margot (La Reine Margot) (1994)"	1994
303	17.96	17.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.96	"Quick and the Dead, The (1995)"	1995
304	0	0	0	0	11.173	0	0	11.173	0	0	0	0	0	0	0	0	0	0	"Roommates (1995)"	1995
305	0	0	0	0	12.129	0	0	0	0	0	0	0	0	0	0	0	0	0	"Ready to Wear (Pret-A-Porter) (1994)"	1994
306	0	0	0	0	0	0	0	24.569	0	0	0	0	0	0	0	0	0	0	"Three Colors: Red (1994)"	1994
307	0	0	0	0	0	0	0	22.516	0	0	0	0	0	0	0	0	0	0	"Three Colors: Blue (1993)"	1993
308	0	0	0	0	0	0	0	21.046	0	0	0	0	0	0	0	0	0	0	"Three Colors: White (1994)"	1994
309	0	0	0	0	0	0	0	14.276	0	0	0	0	0	0	0	0	0	0	"Red Firecracker, Green Firecracker (1994)"	1994
310	0	0	0	0	4.779	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rent-a-Kid (1995)"	1995
311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Relative Fear (1994)"	1994
312	0	0	0	0	11.502	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stuart Saves His Family (1995)"	1995
313	0	0	11.524	11.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Swan Princess, The (1994)"	1994
314	0	0	0	0	0	0	0	21.96	0	0	0	0	0	0	0	0	0	0	"Secret of Roan Inish, The (1994)"	1994
315	13.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Specialist, The (1994)"	1994
316	24.493	24.493	0	0	0	0	0	0	0	0	0	0	0	0	24.493	0	0	0	"Stargate (1994)"	1994
317	0	0	0	20.63	20.63	0	0	0	20.63	0	0	0	0	0	0	0	0	0	"Santa Clause, The (1994)"	1994
318	0	0	0	0	0	0	0	35.11	0	0	0	0	0	0	0	0	0	0	"Shawshank Redemption, The (1994)"	1994
319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.841	0	0	"Shallow Grave (1994)"	1994
320	0	0	0	0	0	0	0	0	0	11.805	0	0	0	0	0	11.805	0	0	"Suture (1993)"	1993
321	0	0	0	0	0	0	0	15.433	0	0	0	0	0	0	0	0	0	0	"Strawberry and Chocolate (Fresa y chocolate) (1993)"	1993
322	0	0	0	0	19.835	0	0	19.835	0	0	0	0	0	0	0	0	0	0	"Swimming with Sharks (1995)"	1995
324	0	0	0	0	13.883	0	0	0	0	0	0	0	0	0	0	0	0	0	"Sum of Us, The (1994)"	1994
325	0	0	0	0	9.532	0	0	0	0	0	0	0	0	0	0	0	0	0	"National Lampoon's Senior Trip (1995)"	1995
326	0	0	0	0	0	0	0	17.858	0	0	0	0	0	0	0	0	0	0	"To Live (Huozhe) (1994)"	1994
327	15.379	0	0	0	15.379	0	0	0	0	0	0	15.379	0	0	15.379	0	0	0	"Tank Girl (1995)"	1995
328	0	0	0	0	0	0	0	0	0	0	15.462	0	0	0	0	0	0	0	"Tales From the Crypt Presents: Demon Knight (1995)"	1995
329	23.295	23.295	0	0	0	0	0	0	0	0	0	0	0	0	23.295	0	0	0	"Star Trek: Generations (1994)"	1994
330	0	0	0	0	13.671	0	0	0	0	0	13.671	0	0	0	0	0	0	0	"Tales from the Hood (1995)"	1995
331	0	0	0	0	0	0	0	9.424	0	0	0	0	0	0	0	0	0	0	"Tom & Viv (1994)"	1994
332	0	0	0	0	0	0	0	0	0	0	12.941	0	0	0	12.941	0	0	0	"Village of the Damned (1995)"	1995
333	0	0	0	0	21.068	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tommy Boy (1995)"	1995
334	0	0	0	0	0	0	0	18.281	0	0	0	0	0	0	0	0	0	0	"Vanya on 42nd Street (1994)"	1994
335	0	0	0	0	0	0	0	0	0	0	0	0	12.954	0	0	12.954	0	0	"Underneath, The (1995)"	1995
336	0	0	0	0	0	0	0	7.902	0	0	0	0	0	0	0	0	7.902	0	"Walking Dead, The (1995)"	1995
337	0	0	0	0	0	0	0	25.124	0	0	0	0	0	0	0	0	0	0	"What's Eating Gilbert Grape (1993)"	1993
338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.557	15.557	0	0	"Virtuosity (1995)"	1995
339	0	0	0	0	22.785	0	0	0	0	0	0	0	0	22.785	0	0	0	0	"While You Were Sleeping (1995)"	1995
340	0	14.507	0	0	0	0	0	14.507	0	0	0	0	0	0	0	0	0	0	"War, The (1994)"	1994
341	0	0	0	0	0	0	0	13.183	0	0	0	0	0	0	0	0	0	0	"Double Happiness (1994)"	1994
342	0	0	0	0	22.988	0	0	0	0	0	0	0	0	22.988	0	0	0	0	"Muriel's Wedding (1994)"	1994
343	0	0	0	9.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Baby-Sitters Club, The (1995)"	1995
344	0	0	0	0	20.913	0	0	0	0	0	0	0	0	0	0	0	0	0	"Ace Ventura: Pet Detective (1994)"	1994
345	0	0	0	0	23.411	0	0	23.411	0	0	0	0	0	0	0	0	0	0	"Adventures of Priscilla, Queen of the Desert, The (1994)"	1994
346	0	0	0	0	0	0	0	16.874	0	0	0	16.874	0	0	0	0	0	0	"Backbeat (1993)"	1993
347	0	0	0	0	0	0	0	12.153	0	0	0	0	0	0	0	0	0	0	"Bitter Moon (1992)"	1992
348	0	0	0	0	22.638	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bullets Over Broadway (1994)"	1994
349	25.952	25.952	0	0	0	0	0	0	0	0	0	0	0	0	0	25.952	0	0	"Clear and Present Danger (1994)"	1994
350	0	0	0	0	0	0	0	21.18	0	0	0	0	21.18	0	0	21.18	0	0	"Client, The (1994)"	1994
351	0	0	0	0	18.545	0	0	18.545	0	0	0	0	0	18.545	0	0	0	0	"Corrina, Corrina (1994)"	1994
352	0	0	0	0	14.977	0	0	0	0	0	0	0	0	0	0	0	0	0	"Crooklyn (1994)"	1994
353	22.74	0	0	0	0	0	0	0	0	0	0	0	0	22.74	0	22.74	0	0	"Crow, The (1994)"	1994
354	0	0	0	0	0	0	0	13.368	0	0	0	0	0	0	0	0	0	0	"Cobb (1994)"	1994
355	0	0	0	13.141	13.141	0	0	0	0	0	0	0	0	0	0	0	0	0	"Flintstones, The (1994)"	1994
356	0	0	0	0	31.449	0	0	0	0	0	0	0	0	31.449	0	0	31.449	0	"Forrest Gump (1994)"	1994
357	0	0	0	0	26.646	0	0	0	0	0	0	0	0	26.646	0	0	0	0	"Four Weddings and a Funeral (1994)"	1994
358	0	0	0	0	0	0	0	15.688	0	0	0	0	0	0	0	0	0	0	"Higher Learning (1995)"	1995
359	0	0	0	0	9.453	0	0	9.453	0	0	0	0	0	9.453	0	0	0	0	"I Like It Like That (1994)"	1994
360	12.091	0	0	0	12.091	0	0	0	0	0	0	0	0	0	0	0	0	0	"I Love Trouble (1994)"	1994
361	0	0	0	0	0	0	0	19.132	0	0	0	0	0	19.132	0	0	0	0	"It Could Happen to You (1994)"	1994
362	0	18.421	0	18.421	0	0	0	0	0	0	0	0	0	18.421	0	0	0	0	"Jungle Book, The (1994)"	1994
363	0	0	0	0	0	0	17.573	0	0	0	0	0	0	0	0	0	0	0	"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)"	1993
364	0	0	27.112	27.112	0	0	0	0	0	0	0	27.112	0	0	0	0	0	0	"Lion King, The (1994)"	1994
365	0	0	0	0	0	0	0	13.509	0	0	0	0	0	0	0	0	0	0	"Little Buddha (1993)"	1993
366	0	0	0	0	0	0	0	0	0	0	15.586	0	0	0	0	0	0	0	"Wes Craven's New Nightmare (1994)"	1994
367	0	0	0	0	23.189	23.189	0	0	23.189	0	0	0	0	0	0	0	0	0	"Mask, The (1994)"	1994
368	23.565	0	0	0	23.565	0	0	0	0	0	0	0	0	0	0	0	0	23.565	"Maverick (1994)"	1994
369	0	0	0	0	0	0	0	13.439	0	0	0	0	0	0	0	0	0	0	"Mrs. Parker and the Vicious Circle (1994)"	1994
370	0	0	0	0	17.449	0	0	0	0	0	0	0	0	0	0	0	0	0	"Naked Gun 33 1/3: The Final Insult (1994)"	1994
371	0	0	0	0	17.03	0	0	17.03	0	0	0	0	0	0	0	0	0	0	"Paper, The (1994)"	1994
372	0	0	0	0	19.11	0	0	19.11	0	0	0	0	0	0	0	0	0	0	"Reality Bites (1994)"	1994
373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.418	0	0	"Red Rock West (1992)"	1992
374	0	0	0	11.017	11.017	0	0	0	0	0	0	0	0	0	0	0	0	0	"Richie Rich (1994)"	1994
375	0	0	0	0	0	0	0	9.332	0	0	0	0	0	0	0	0	0	0	"Safe Passage (1994)"	1994
376	19.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.015	0	0	"River Wild, The (1994)"	1994
377	26.413	0	0	0	0	0	0	0	0	0	0	0	0	26.413	0	26.413	0	0	"Speed (1994)"	1994
378	0	0	0	0	14.297	0	0	0	0	0	0	0	0	14.297	0	0	0	0	"Speechless (1994)"	1994
379	17.565	0	0	0	0	0	0	0	0	0	0	0	0	0	17.565	0	0	0	"Timecop (1994)"	1994
380	26.325	26.325	0	0	26.325	0	0	0	0	0	0	0	0	26.325	0	0	0	0	"True Lies (1994)"	1994
381	0	0	0	0	0	0	0	17.453	0	0	0	0	0	0	0	0	0	0	"When a Man Loves a Woman (1994)"	1994
382	0	0	0	0	0	0	0	16.448	0	0	16.448	0	0	0	0	0	0	0	"Wolf (1994)"	1994
383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.289	"Wyatt Earp (1994)"	1994
384	10.698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bad Company (1995)"	1995
385	0	0	0	0	0	0	0	7.83	0	0	0	0	0	0	0	0	0	0	"Man of No Importance, A (1994)"	1994
386	0	0	0	0	0	0	0	8.843	0	0	0	0	0	0	0	0	0	0	"S.F.W. (1994)"	1994
387	12.696	0	0	0	12.696	0	0	0	0	0	0	0	0	0	0	0	0	0	"Low Down Dirty Shame, A (1994)"	1994
388	0	0	0	0	0	0	0	16.648	0	0	0	0	0	0	0	0	0	0	"Boys Life (1995)"	1995
389	0	0	0	0	0	0	0	11.085	0	0	0	0	0	11.085	0	0	11.085	0	"Colonel Chabert, Le (1994)"	1994
390	14.444	0	0	0	14.444	0	0	14.444	0	0	0	0	0	0	0	0	0	0	"Faster Pussycat! Kill! Kill! (1965)"	1965
391	0	0	0	0	0	12.081	0	12.081	0	0	0	0	0	0	0	0	0	0	"Jason's Lyric (1994)"	1994
392	0	9.013	0	9.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Secret Adventures of Tom Thumb, The (1993)"	1993
393	8.642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Street Fighter (1994)"	1994
394	10.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Coldblooded (1995)"	1995
395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Desert Winds (1995)"	1995
396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fall Time (1995)"	1995
397	0	0	0	0	0	0	0	0	0	0	6.006	0	0	0	0	0	0	0	"Fear, The (1995)"	1995
398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Frank and Ollie (1995)"	1995
399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Girl in the Cadillac (1995)"	1995
400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Homage (1995)"	1995
401	2.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.079	0	0	"Mirage (1995)"	1995
402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Open Season (1996)"	1996
403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Two Crimes (1995)"	1995
404	0	0	0	0	0	0	5.197	0	0	0	0	0	0	0	0	0	0	0	"Brother Minister: The Assassination of Malcolm X (1994)"	1994
405	11.279	0	0	0	0	0	0	0	0	0	0	0	0	0	11.279	0	0	0	"Highlander III: The Sorcerer (1994)"	1994
406	0	0	0	0	0	0	0	7.536	0	0	0	0	0	0	0	0	0	0	"Federal Hill (1994)"	1994
407	0	0	0	0	0	0	0	0	0	0	15.326	0	0	0	0	15.326	0	0	"In the Mouth of Madness (1995)"	1995
408	0	0	0	0	0	0	0	14.195	0	0	0	0	0	0	0	0	0	0	"8 Seconds (1994)"	1994
409	0	0	0	0	0	0	0	11.754	0	0	0	0	0	0	0	0	0	0	"Above the Rim (1994)"	1994
410	0	0	0	0	17.843	0	0	0	0	0	0	0	0	0	0	0	0	0	"Addams Family Values (1993)"	1993
411	0	0	0	0	6.707	0	0	0	0	0	0	0	0	0	0	0	0	0	"You So Crazy (1994)"	1994
412	0	0	0	0	0	0	0	20.24	0	0	0	0	0	0	0	0	0	0	"Age of Innocence, The (1993)"	1993
413	0	0	0	0	13.923	0	0	0	0	0	0	0	0	0	0	0	0	0	"Airheads (1994)"	1994
414	0	0	0	0	11.952	0	0	0	0	0	0	0	0	0	0	0	0	0	"Air Up There, The (1994)"	1994
415	0	0	0	0	12.864	0	0	0	0	0	0	0	0	0	0	12.864	0	0	"Another Stakeout (1993)"	1993
416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.895	"Bad Girls (1994)"	1994
417	0	0	0	0	18.608	0	0	0	0	0	0	0	0	18.608	0	0	0	0	"Barcelona (1994)"	1994
418	0	0	0	0	0	0	0	8.475	0	0	0	0	0	0	0	0	0	0	"Being Human (1993)"	1993
419	0	0	0	0	11.07	0	0	0	0	0	0	0	0	0	0	0	0	0	"Beverly Hillbillies, The (1993)"	1993
420	14.695	0	0	0	14.695	0	0	0	0	0	0	0	0	0	0	0	0	0	"Beverly Hills Cop III (1994)"	1994
421	0	15.274	0	15.274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Black Beauty (1994)"	1994
422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.626	0	0	"Blink (1994)"	1994
423	16.782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.782	0	0	"Blown Away (1994)"	1994
424	0	0	0	0	0	0	0	11.224	0	0	0	0	0	0	0	0	0	0	"Blue Chips (1994)"	1994
425	0	0	0	0	0	0	0	16.801	0	0	0	0	0	16.801	0	0	0	0	"Blue Sky (1994)"	1994
426	0	0	0	0	0	0	0	0	0	0	17.244	0	0	0	17.244	17.244	0	0	"Body Snatchers (1993)"	1993
427	0	0	0	0	0	0	0	0	0	0	0	0	12.1	12.1	0	12.1	0	0	"Boxing Helena (1993)"	1993
428	0	0	0	0	0	0	0	21.909	0	0	0	0	0	0	0	0	0	0	"Bronx Tale, A (1993)"	1993
429	0	0	0	0	12.45	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cabin Boy (1994)"	1994
430	0	0	0	0	0	0	0	7.681	0	0	0	0	0	0	0	0	0	0	"Calendar Girl (1993)"	1993
431	0	0	0	0	0	21.818	0	21.818	0	0	0	0	0	0	0	0	0	0	"Carlito's Way (1993)"	1993
432	0	0	0	0	15.399	0	0	0	0	0	0	0	0	0	0	0	0	15.399	"City Slickers II: The Legend of Curly's Gold (1994)"	1994
433	0	0	0	0	10.808	0	0	0	0	0	0	0	0	0	0	0	0	0	"Clean Slate (1994)"	1994
434	20.148	20.148	0	0	0	20.148	0	0	0	0	0	0	0	0	0	0	0	0	"Cliffhanger (1993)"	1993
435	0	0	0	0	16.363	0	0	0	0	0	0	0	0	0	16.363	0	0	0	"Coneheads (1993)"	1993
436	0	0	0	0	0	0	0	13.125	0	0	0	0	0	0	0	13.125	0	0	"Color of Night (1994)"	1994
437	0	0	0	0	8.513	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cops and Robbersons (1994)"	1994
438	13.188	0	0	0	13.188	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cowboy Way, The (1994)"	1994
439	0	0	0	0	0	0	0	3.118	0	0	0	0	0	0	0	0	0	0	"Dangerous Game (1993)"	1993
440	0	0	0	0	26.121	0	0	0	0	0	0	0	0	26.121	0	0	0	0	"Dave (1993)"	1993
441	0	0	0	0	23.885	0	0	0	0	0	0	0	0	0	0	0	0	0	"Dazed and Confused (1993)"	1993
442	19.331	0	0	0	0	0	0	0	0	0	0	0	0	0	19.331	0	0	0	"Demolition Man (1993)"	1993
443	0	0	0	0	0	0	11.631	0	0	0	0	0	0	0	0	0	0	0	"Endless Summer 2, The (1994)"	1994
444	0	0	0	0	10.089	0	0	0	0	0	0	0	0	10.089	0	0	0	0	"Even Cowgirls Get the Blues (1993)"	1993
445	0	0	0	0	12.019	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fatal Instinct (1993)"	1993
446	0	0	0	0	0	0	0	22.608	0	0	0	0	0	22.608	0	0	0	0	"Farewell My Concubine (1993)"	1993
447	0	0	0	0	8.53	0	0	0	0	0	0	0	0	8.53	0	0	0	0	"Favor, The (1994)"	1994
448	0	0	0	0	0	0	0	19.55	0	0	0	0	0	0	0	0	0	0	"Fearless (1993)"	1993
449	0	0	0	0	15.611	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fear of a Black Hat (1993)"	1993
450	0	0	0	0	17.813	0	0	17.813	0	0	0	0	0	0	0	0	0	0	"With Honors (1994)"	1994
451	0	0	0	0	0	0	0	14.693	0	0	0	0	14.693	14.693	0	0	0	0	"Flesh and Bone (1993)"	1993
452	0	0	0	0	0	0	0	11.965	0	0	0	0	0	0	0	0	0	0	"Widows' Peak (1994)"	1994
453	0	0	0	0	13.557	0	0	0	0	0	0	0	0	0	0	0	0	0	"For Love or Money (1993)"	1993
454	0	0	0	0	0	0	0	23.815	0	0	0	0	0	0	0	23.815	0	0	"Firm, The (1993)"	1993
455	0	14.633	0	14.633	0	0	0	14.633	0	0	0	0	0	0	0	0	0	0	"Free Willy (1993)"	1993
456	0	0	0	0	0	0	0	18.132	0	0	0	0	0	0	0	0	0	0	"Fresh (1994)"	1994
457	31.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.175	0	0	"Fugitive, The (1993)"	1993
458	0	0	0	0	0	0	0	14.631	0	0	0	0	0	0	0	0	0	14.631	"Geronimo: An American Legend (1993)"	1993
459	14.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Getaway, The (1994)"	1994
460	0	0	0	0	8.233	0	0	0	0	0	0	0	0	0	0	0	0	0	"Getting Even with Dad (1994)"	1994
461	0	0	0	0	0	0	0	14.605	0	0	0	0	0	14.605	0	0	0	0	"Go Fish (1994)"	1994
462	8.806	8.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Good Man in Africa, A (1994)"	1994
463	0	0	0	0	0	10.568	0	10.568	0	0	0	0	0	0	0	10.568	0	0	"Guilty as Sin (1993)"	1993
464	14.953	14.953	0	0	0	14.953	0	0	0	0	0	0	0	0	0	14.953	0	0	"Hard Target (1993)"	1993
465	15.423	0	0	0	0	0	0	15.423	0	0	0	0	0	0	0	0	15.423	0	"Heaven & Earth (1993)"	1993
466	17.757	0	0	0	17.757	0	0	0	0	0	0	0	0	0	0	0	17.757	0	"Hot Shots! Part Deux (1993)"	1993
467	0	0	0	0	12.781	0	0	0	0	0	0	0	0	0	0	0	0	0	"Live Nude Girls (1995)"	1995
